"seqnames","start","end","width","strand","score","p_value","q_value","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","distanceToTSS","GeneID","transcript_id","protein_id"
"NW_007930839.1",1110083,1110093,11,"+",11.6429,6.46e-05,0.64,"Promoter (<=1kb)",4,1109592,1110925,1334,2,"BBA_02141",832,NA,NA,NA
"NW_007930836.1",1128295,1128305,11,"+",11.6429,6.46e-05,0.64,"Promoter (<=1kb)",1,1127339,1128385,1047,2,"BBA_00368",80,NA,NA,NA
"NW_007930842.1",1185828,1185838,11,"+",11.6429,6.46e-05,0.64,"Promoter (<=1kb)",7,1184034,1185163,1130,2,"BBA_03603",-665,NA,NA,NA
"NW_007930836.1",1186425,1186435,11,"+",11.6429,6.46e-05,0.64,"Promoter (<=1kb)",1,1186723,1190481,3759,1,"BBA_00388",-288,NA,NA,NA
"NW_007930842.1",1258156,1258166,11,"-",11.6429,6.46e-05,0.64,"Promoter (<=1kb)",7,1258337,1259248,912,1,"BBA_03627",-181,NA,NA,NA
"NW_007930839.1",1284444,1284454,11,"+",11.6429,6.46e-05,0.64,"Promoter (<=1kb)",4,1281960,1283885,1926,2,"BBA_02194",-559,NA,NA,NA
"NW_007930836.1",1327906,1327916,11,"+",11.6429,6.46e-05,0.64,"Promoter (<=1kb)",1,1326207,1328321,2115,2,"BBA_00434",405,NA,NA,NA
"NW_007930840.1",1336380,1336390,11,"-",11.6429,6.46e-05,0.64,"Promoter (1-2kb)",5,1333298,1334536,1239,2,"BBA_02695",-1854,NA,NA,NA
"NW_007930836.1",1366126,1366136,11,"+",11.6429,6.46e-05,0.64,"Promoter (1-2kb)",1,1365443,1367304,1862,2,"BBA_00451",1168,NA,NA,NA
"NW_007930839.1",1378749,1378759,11,"+",11.6429,6.46e-05,0.64,"Promoter (<=1kb)",4,1377965,1379425,1461,1,"BBA_02225",784,NA,NA,NA
"NW_007930838.1",1393420,1393430,11,"-",11.6429,6.46e-05,0.64,"Promoter (<=1kb)",3,1391321,1393014,1694,2,"BBA_01667",-416,NA,NA,NA
"NW_007930837.1",1393582,1393592,11,"-",11.6429,6.46e-05,0.64,"Promoter (<=1kb)",2,1392743,1396903,4161,1,"BBA_01062",849,NA,NA,NA
"NW_007930836.1",1503085,1503095,11,"-",11.6429,6.46e-05,0.64,"Promoter (1-2kb)",1,1501993,1507905,5913,1,"BBA_00497",1102,NA,NA,NA
"NW_007930837.1",1523602,1523612,11,"-",11.6429,6.46e-05,0.64,"Promoter (1-2kb)",2,1521760,1526068,4309,1,"BBA_01103",1852,NA,NA,NA
"NW_007930836.1",1564992,1565002,11,"-",11.6429,6.46e-05,0.64,"Promoter (2-3kb)",1,1562459,1562938,480,2,"BBA_00513",-2064,NA,NA,NA
"NW_007930837.1",1638072,1638082,11,"-",11.6429,6.46e-05,0.64,"Promoter (<=1kb)",2,1637861,1640140,2280,1,"BBA_01145",221,NA,NA,NA
"NW_007930836.1",1639556,1639566,11,"+",11.6429,6.46e-05,0.64,"Promoter (<=1kb)",1,1637166,1640372,3207,2,"BBA_00535",806,NA,NA,NA
"NW_007930838.1",1717234,1717244,11,"-",11.6429,6.46e-05,0.64,"Promoter (<=1kb)",3,1716443,1718970,2528,1,"BBA_01770",801,NA,NA,NA
"NW_007930836.1",1782347,1782357,11,"+",11.6429,6.46e-05,0.64,"Promoter (<=1kb)",1,1781347,1785493,4147,1,"BBA_00580",1000,NA,NA,NA
"NW_007930837.1",1863051,1863061,11,"+",11.6429,6.46e-05,0.64,"Promoter (<=1kb)",2,1861909,1862766,858,2,"BBA_01211",-285,NA,NA,NA
"NW_007930836.1",1966363,1966373,11,"+",11.6429,6.46e-05,0.64,"Promoter (<=1kb)",1,1965522,1966749,1228,1,"BBA_00638",841,NA,NA,NA
"NW_007930968.1",1315,1325,11,"+",11.6122,6.51e-05,0.64,"Promoter (3-4kb)",131,4084,5021,938,2,"BBA_10328",3696,NA,NA,NA
"NW_007930921.1",6573,6583,11,"-",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",86,5452,7809,2358,2,"BBA_10086",1236,NA,NA,NA
"NW_007930927.1",8253,8263,11,"+",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",92,6817,8819,2003,1,"BBA_10137",1436,NA,NA,NA
"NW_007930854.1",17283,17293,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",19,17197,19076,1880,1,"BBA_06419",96,NA,NA,NA
"NW_007930879.1",19970,19980,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",44,20951,22614,1664,1,"BBA_09031",-981,NA,NA,NA
"NW_007930872.1",21959,21969,11,"+",11.6122,6.51e-05,0.64,"Promoter (2-3kb)",37,22932,24143,1212,2,"BBA_08613",2174,NA,NA,NA
"NW_007930860.1",22587,22597,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",25,22519,23503,985,2,"BBA_07431",906,NA,NA,NA
"NW_007930850.1",24992,25002,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",15,22552,25374,2823,2,"BBA_05591",382,NA,NA,NA
"NW_007930897.1",27547,27557,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",62,27227,27894,668,1,"BBA_09671",320,NA,NA,NA
"NW_007930865.1",34747,34757,11,"+",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",30,33542,34315,774,1,"BBA_07988",1205,NA,NA,NA
"NW_007930909.1",34888,34898,11,"-",11.6122,6.51e-05,0.64,"Promoter (2-3kb)",74,28274,32208,3935,2,"BBA_09915",-2690,NA,NA,NA
"NW_007930862.1",39591,39601,11,"+",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",27,39166,40852,1687,2,"BBA_07685",1251,NA,NA,NA
"NW_007930887.1",42863,42873,11,"+",11.6122,6.51e-05,0.64,"Distal Intergenic",52,46737,48050,1314,2,"BBA_09379",5177,NA,NA,NA
"NW_007930871.1",42890,42900,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",36,41431,42934,1504,2,"BBA_08542",34,NA,NA,NA
"NW_007930856.1",46225,46235,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",21,45608,47556,1949,1,"BBA_06818",627,NA,NA,NA
"NW_007930862.1",47174,47184,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",27,46907,47362,456,1,"BBA_07689",277,NA,NA,NA
"NW_007930867.1",47652,47662,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",32,48196,48764,569,1,"BBA_08186",-544,NA,NA,NA
"NW_007930836.1",47688,47698,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",1,45678,47093,1416,2,"BBA_00015",-595,NA,NA,NA
"NW_007930840.1",48418,48428,11,"+",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",5,46641,48733,2093,1,"BBA_02320",1777,NA,NA,NA
"NW_007930851.1",49333,49343,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",16,48503,51296,2794,1,"BBA_05818",840,NA,NA,NA
"NW_007930860.1",52205,52215,11,"-",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",25,51111,52985,1875,1,"BBA_07439",1104,NA,NA,NA
"NW_007930842.1",52523,52533,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",7,50977,51753,777,2,"BBA_03222",-770,NA,NA,NA
"NW_007930886.1",57763,57773,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",51,56802,58661,1860,1,"BBA_09342",971,NA,NA,NA
"NW_007930876.1",60685,60695,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",41,59737,61186,1450,2,"BBA_08853",491,NA,NA,NA
"NW_007930859.1",70524,70534,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",24,69661,71388,1728,1,"BBA_07300",863,NA,NA,NA
"NW_007930849.1",74978,74988,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",14,74919,75861,943,2,"BBA_05360",873,NA,NA,NA
"NW_007930839.1",75529,75539,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",4,74746,76295,1550,2,"BBA_01807",756,NA,NA,NA
"NW_007930883.1",76310,76320,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",48,75303,76229,927,2,"BBA_09239",-81,NA,NA,NA
"NW_007930857.1",83169,83179,11,"+",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",22,82173,84644,2472,2,"BBA_06978",1465,NA,NA,NA
"NW_007930888.1",84163,84173,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",53,83471,88296,4826,1,"BBA_09426",702,NA,NA,NA
"NW_007930838.1",86732,86742,11,"-",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",3,86747,88427,1681,2,"BBA_01266",1695,NA,NA,NA
"NW_007930874.1",94293,94303,11,"-",11.6122,6.51e-05,0.64,"Promoter (3-4kb)",39,96185,98077,1893,2,"BBA_08738",3784,NA,NA,NA
"NW_007930874.1",99132,99142,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",39,99130,99768,639,1,"BBA_08739",12,NA,NA,NA
"NW_007930862.1",102865,102875,11,"+",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",27,101812,104959,3148,1,"BBA_07708",1053,NA,NA,NA
"NW_007930848.1",104502,104512,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",13,103467,105452,1986,2,"BBA_05145",950,NA,NA,NA
"NW_007930838.1",104653,104663,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",3,103967,104848,882,1,"BBA_01270",686,NA,NA,NA
"NW_007930876.1",106814,106824,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",41,105678,107189,1512,2,"BBA_08868",365,NA,NA,NA
"NW_007930854.1",107380,107390,11,"-",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",19,106185,106746,562,1,"BBA_06448",1205,NA,NA,NA
"NW_007930848.1",111614,111624,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",13,110958,112259,1302,2,"BBA_05149",635,NA,NA,NA
"NW_007930853.1",114605,114615,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",18,113285,115598,2314,2,"BBA_06245",993,NA,NA,NA
"NW_007930857.1",116057,116067,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",22,114701,115244,544,2,"BBA_06989",-823,NA,NA,NA
"NW_007930843.1",118140,118150,11,"-",11.6122,6.51e-05,0.64,"Promoter (2-3kb)",8,115213,127028,11816,1,"BBA_03671",2937,NA,NA,NA
"NW_007930865.1",125650,125660,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",30,124619,126211,1593,2,"BBA_08022",551,NA,NA,NA
"NW_007930877.1",128613,128623,11,"-",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",42,126777,128149,1373,1,"BBA_08935",1846,NA,NA,NA
"NW_007930881.1",135233,135243,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",46,135225,137304,2080,1,"BBA_09169",18,NA,NA,NA
"NW_007930857.1",140587,140597,11,"-",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",22,133044,141863,8820,2,"BBA_06993",1276,NA,NA,NA
"NW_007930881.1",142979,142989,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",46,143367,143699,333,2,"BBA_09172",720,"19892184","XM_008604269.1","XP_008602491.1"
"NW_007930875.1",144196,144206,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",40,143804,144844,1041,2,"BBA_08813",648,NA,NA,NA
"NW_007930841.1",147329,147339,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",6,147126,147995,870,1,"BBA_02796",213,NA,NA,NA
"NW_007930864.1",165638,165648,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",29,165492,169163,3672,1,"BBA_07927",156,NA,NA,NA
"NW_007930856.1",170516,170526,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",21,165843,171294,5452,2,"BBA_06858",768,NA,NA,NA
"NW_007930866.1",173121,173131,11,"+",11.6122,6.51e-05,0.64,"Promoter (3-4kb)",31,169847,173251,3405,1,"BBA_08140",3274,NA,NA,NA
"NW_007930862.1",173334,173344,11,"-",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",27,171468,176568,5101,1,"BBA_07725",1876,NA,NA,NA
"NW_007930870.1",176336,176346,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",35,174862,176756,1895,2,"BBA_08506",420,NA,NA,NA
"NW_007930858.1",176523,176533,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",23,175819,176894,1076,2,"BBA_07159",361,NA,NA,NA
"NW_007930861.1",179833,179843,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",26,179742,180105,364,2,"BBA_07609",272,NA,NA,NA
"NW_007930849.1",184010,184020,11,"+",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",14,182897,184008,1112,1,"BBA_05401",1113,NA,NA,NA
"NW_007930851.1",186991,187001,11,"-",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",16,187366,188127,762,2,"BBA_05863",1136,NA,NA,NA
"NW_007930866.1",190331,190341,11,"+",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",31,190056,191478,1423,2,"BBA_08147",1137,NA,NA,NA
"NW_007930861.1",192112,192122,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",26,190391,192639,2249,2,"BBA_07612",527,NA,NA,NA
"NW_007930846.1",198387,198397,11,"-",11.6122,6.51e-05,0.64,"Promoter (4-5kb)",11,194232,196527,2296,1,"BBA_04711",4165,NA,NA,NA
"NW_007930858.1",201935,201945,11,"+",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",23,200597,203978,3382,1,"BBA_07171",1338,NA,NA,NA
"NW_007930847.1",222327,222337,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",12,222096,223007,912,1,"BBA_04960",231,NA,NA,NA
"NW_007930856.1",230878,230888,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",21,230022,231191,1170,1,"BBA_06874",866,NA,NA,NA
"NW_007930842.1",231237,231247,11,"+",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",7,228190,232650,4461,2,"BBA_03287",1403,NA,NA,NA
"NW_007930847.1",247855,247865,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",12,247490,248002,513,1,"BBA_04968",365,NA,NA,NA
"NW_007930844.1",251714,251724,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",9,251440,254429,2990,1,"BBA_04077",284,NA,NA,NA
"NW_007930847.1",252287,252297,11,"-",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",12,253002,253424,423,2,"BBA_04971",1137,NA,NA,NA
"NW_007930857.1",260647,260657,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",22,260131,261141,1011,2,"BBA_07028",484,NA,NA,NA
"NW_007930869.1",270048,270058,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",34,269604,270779,1176,2,"BBA_08433",721,NA,NA,NA
"NW_007930843.1",276744,276754,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",8,276484,277668,1185,1,"BBA_03729",260,NA,NA,NA
"NW_007930838.1",304168,304178,11,"-",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",3,305629,306323,695,1,"BBA_01334",-1461,NA,NA,NA
"NW_007930854.1",309527,309537,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",19,308820,309820,1001,1,"BBA_06519",707,NA,NA,NA
"NW_007930837.1",311258,311268,11,"-",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",2,310063,311394,1332,1,"BBA_00776",1205,NA,NA,NA
"NW_007930851.1",312026,312036,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",16,312169,313893,1725,1,"BBA_05913",-143,NA,NA,NA
"NW_007930860.1",314095,314105,11,"+",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",25,313081,314464,1384,1,"BBA_07530",1014,NA,NA,NA
"NW_007930843.1",316566,316576,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",8,315685,316722,1038,1,"BBA_03742",891,NA,NA,NA
"NW_007930860.1",332112,332122,11,"+",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",25,334057,336324,2268,1,"BBA_07535",-1935,NA,NA,NA
"NW_007930837.1",347907,347917,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",2,347705,348451,747,2,"BBA_00787",544,NA,NA,NA
"NW_007930854.1",354960,354970,11,"+",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",19,353736,355096,1361,1,"BBA_06534",1224,NA,NA,NA
"NW_007930843.1",374397,374407,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",8,373641,375167,1527,2,"BBA_03757",770,NA,NA,NA
"NW_007930844.1",385793,385803,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",9,384043,385811,1769,2,"BBA_04119",8,NA,NA,NA
"NW_007930861.1",397199,397209,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",26,394742,397302,2561,2,"BBA_07668",103,NA,NA,NA
"NW_007930859.1",399185,399195,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",24,398875,400022,1148,1,"BBA_07415",320,NA,NA,NA
"NW_007930845.1",405360,405370,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",10,405395,408593,3199,1,"BBA_04471",-35,NA,NA,NA
"NW_007930860.1",406079,406089,11,"-",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",25,404651,407054,2404,1,"BBA_07550",1438,NA,NA,NA
"NW_007930857.1",410762,410772,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",22,409276,411106,1831,2,"BBA_07068",334,NA,NA,NA
"NW_007930837.1",416328,416338,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",2,415715,416553,839,1,"BBA_00805",613,NA,NA,NA
"NW_007930849.1",434875,434885,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",14,434752,435831,1080,2,"BBA_05487",946,NA,NA,NA
"NW_007930853.1",441764,441774,11,"-",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",18,441707,443436,1730,2,"BBA_06344",1672,NA,NA,NA
"NW_007930843.1",443341,443351,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",8,441325,443478,2154,2,"BBA_03773",137,NA,NA,NA
"NW_007930851.1",454690,454700,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",16,453705,454048,344,1,"BBA_05955",995,NA,NA,NA
"NW_007930838.1",461862,461872,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",3,461281,462101,821,2,"BBA_01382",229,NA,NA,NA
"NW_007930850.1",473324,473334,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",15,471614,474086,2473,2,"BBA_05733",752,NA,NA,NA
"NW_007930854.1",505091,505101,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",19,504264,505320,1057,1,"BBA_06584",837,NA,NA,NA
"NW_007930849.1",520382,520392,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",14,518040,520866,2827,2,"BBA_05517",474,NA,NA,NA
"NW_007930836.1",538537,538547,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",1,535520,538890,3371,2,"BBA_00180",343,NA,NA,NA
"NW_007930841.1",541480,541490,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",6,540052,542116,2065,2,"BBA_02918",636,NA,NA,NA
"NW_007930846.1",544914,544924,11,"-",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",11,543983,546726,2744,2,"BBA_04808",1812,NA,NA,NA
"NW_007930847.1",547733,547743,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",12,547076,549241,2166,1,"BBA_05057",657,NA,NA,NA
"NW_007930853.1",567836,567846,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",18,567832,569655,1824,1,"BBA_06391",4,NA,NA,NA
"NW_007930845.1",573388,573398,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",10,573353,575136,1784,1,"BBA_04514",45,NA,NA,NA
"NW_007930845.1",585525,585535,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",10,584838,587584,2747,1,"BBA_04519",697,NA,NA,NA
"NW_007930851.1",586996,587006,11,"+",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",16,583163,585790,2628,2,"BBA_05999",-1206,NA,NA,NA
"NW_007930846.1",591945,591955,11,"-",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",11,589538,590806,1269,2,"BBA_04823",-1149,NA,NA,NA
"NW_007930845.1",595704,595714,11,"-",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",10,594639,596148,1510,1,"BBA_04523",1075,NA,NA,NA
"NW_007930847.1",629894,629904,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",12,627868,629240,1373,2,"BBA_05089",-664,NA,NA,NA
"NW_007930840.1",634938,634948,11,"-",11.6122,6.51e-05,0.64,"Promoter (2-3kb)",5,632228,635332,3105,1,"BBA_02488",2720,NA,NA,NA
"NW_007930847.1",638249,638259,11,"-",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",12,634683,636296,1614,2,"BBA_05091",-1963,NA,NA,NA
"NW_007930840.1",640099,640109,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",5,639620,643903,4284,1,"BBA_02489",489,NA,NA,NA
"NW_007930839.1",661136,661146,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",4,659771,661386,1616,2,"BBA_02001",240,NA,NA,NA
"NW_007930849.1",662573,662583,11,"+",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",14,661103,662541,1439,1,"BBA_05562",1470,NA,NA,NA
"NW_007930849.1",663287,663297,11,"+",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",14,663144,664616,1473,2,"BBA_05563",1319,NA,NA,NA
"NW_007930841.1",671798,671808,11,"+",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",6,670623,672889,2267,2,"BBA_02968",1081,NA,NA,NA
"NW_007930841.1",672761,672771,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",6,670623,672889,2267,2,"BBA_02968",128,NA,NA,NA
"NW_007930846.1",693221,693231,11,"+",11.6122,6.51e-05,0.64,"Promoter (2-3kb)",11,690856,693324,2469,1,"BBA_04850",2365,NA,NA,NA
"NW_007930848.1",697204,697214,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",13,696989,697688,700,1,"BBA_05332",215,NA,NA,NA
"NW_007930837.1",709724,709734,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",2,709695,710246,552,1,"BBA_00884",39,NA,NA,NA
"NW_007930838.1",723451,723461,11,"+",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",3,721013,722066,1054,2,"BBA_01455",-1385,NA,NA,NA
"NW_007930840.1",723939,723949,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",5,722685,724286,1602,2,"BBA_02515",337,NA,NA,NA
"NW_007930847.1",729604,729614,11,"-",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",12,727977,731015,3039,1,"BBA_05120",1637,NA,NA,NA
"NW_007930836.1",732007,732017,11,"-",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",1,730180,731260,1081,1,"BBA_00248",1837,NA,NA,NA
"NW_007930843.1",798261,798271,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",8,798010,798617,608,1,"BBA_03885",261,NA,NA,NA
"NW_007930839.1",817082,817092,11,"+",11.6122,6.51e-05,0.64,"Promoter (3-4kb)",4,809904,813640,3737,2,"BBA_02049",-3442,NA,NA,NA
"NW_007930842.1",831137,831147,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",7,831537,832024,488,2,"BBA_03486",877,NA,NA,NA
"NW_007930836.1",891407,891417,11,"-",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",1,892853,893810,958,1,"BBA_00298",-1446,NA,NA,NA
"NW_007930845.1",901343,901353,11,"-",11.6122,6.51e-05,0.64,"Promoter (2-3kb)",10,903487,904371,885,1,"BBA_04625",-2144,NA,NA,NA
"NW_007930845.1",965292,965302,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",10,962527,965597,3071,2,"BBA_04641",295,NA,NA,NA
"NW_007930845.1",971528,971538,11,"+",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",10,970469,973053,2585,2,"BBA_04643",1515,NA,NA,NA
"NW_007930841.1",971548,971558,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",6,972203,974062,1860,1,"BBA_03063",-645,NA,NA,NA
"NW_007930841.1",988198,988208,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",6,987680,989032,1353,1,"BBA_03069",528,NA,NA,NA
"NW_007930840.1",997587,997597,11,"+",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",5,995668,998013,2346,1,"BBA_02597",1919,NA,NA,NA
"NW_007930843.1",1001791,1001801,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",8,1001036,1003228,2193,1,"BBA_03942",755,NA,NA,NA
"NW_007930843.1",1104343,1104353,11,"+",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",8,1103140,1103611,472,1,"BBA_03978",1203,NA,NA,NA
"NW_007930836.1",1155641,1155651,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",1,1155131,1157002,1872,1,"BBA_00380",510,NA,NA,NA
"NW_007930838.1",1242854,1242864,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",3,1241670,1242713,1044,2,"BBA_01617",-141,NA,NA,NA
"NW_007930842.1",1255127,1255137,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",7,1254401,1255966,1566,2,"BBA_03625",839,NA,NA,NA
"NW_007930839.1",1265286,1265296,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",4,1263671,1264879,1209,2,"BBA_02189",-407,NA,NA,NA
"NW_007930836.1",1329938,1329948,11,"-",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",1,1328694,1330385,1692,1,"BBA_00435",1254,NA,NA,NA
"NW_007930839.1",1347860,1347870,11,"+",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",4,1347365,1348922,1558,2,"BBA_02215",1052,NA,NA,NA
"NW_007930840.1",1361700,1361710,11,"-",11.6122,6.51e-05,0.64,"Promoter (2-3kb)",5,1359650,1361935,2286,1,"BBA_02705",2060,NA,NA,NA
"NW_007930841.1",1402087,1402097,11,"+",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",6,1403154,1405860,2707,1,"BBA_03198",-1057,NA,NA,NA
"NW_007930840.1",1442830,1442840,11,"-",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",5,1441435,1443226,1792,1,"BBA_02737",1405,NA,NA,NA
"NW_007930837.1",1646663,1646673,11,"+",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",2,1645780,1647188,1409,1,"BBA_01149",883,NA,NA,NA
"NW_007930836.1",1670199,1670209,11,"-",11.6122,6.51e-05,0.64,"Promoter (<=1kb)",1,1670351,1672704,2354,1,"BBA_00546",-152,NA,NA,NA
"NW_007930837.1",1878415,1878425,11,"-",11.6122,6.51e-05,0.64,"Promoter (1-2kb)",2,1875447,1877328,1882,2,"BBA_01214",-1097,NA,NA,NA
